accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,ordinal_distance_mean,ordinal_distance_max,ordinal_distance_zero_rate,severe_fnr,severe_recall,severe_fpr,severe_precision,severe_f1,n_true_high_risk,n_pred_high_risk,Model,Rank,VIKOR_Q
0.631578947368421,0.5608701559091354,0.6347627869579453,0.5537810337810337,0.5703296703296704,0.3824561403508772,2.0,0.631578947368421,0.5,0.5,0.10526315789473684,0.4222222222222222,0.4578313253012048,38,45,SpatialGNN,1,0.0
0.6385964912280702,0.5543753658822151,0.6380664904269807,0.555633565469631,0.5531713900134952,0.37543859649122807,2.0,0.6385964912280702,0.5789473684210527,0.42105263157894735,0.08502024291497975,0.43243243243243246,0.4266666666666667,38,37,TreeEnsemble,2,0.4190513272308221
0.6385964912280702,0.5538158872811209,0.6382155452345422,0.5544845292877002,0.5531713900134952,0.37543859649122807,2.0,0.6385964912280702,0.5789473684210527,0.42105263157894735,0.08906882591093117,0.42105263157894735,0.42105263157894735,38,38,WeightedEnsemble,3,0.43045796748685383
0.6385964912280702,0.5538158872811209,0.6382155452345422,0.5544845292877002,0.5531713900134952,0.37543859649122807,2.0,0.6385964912280702,0.5789473684210527,0.42105263157894735,0.08906882591093117,0.42105263157894735,0.42105263157894735,38,38,CatBoost,4,0.4305299245327968
0.6385964912280702,0.5538158872811209,0.6382155452345422,0.5544845292877002,0.5531713900134952,0.37543859649122807,2.0,0.6385964912280702,0.5789473684210527,0.42105263157894735,0.08906882591093117,0.42105263157894735,0.42105263157894735,38,38,FT-Transformer,5,0.44633877991440934
0.6385964912280702,0.5538158872811209,0.6382155452345422,0.5544845292877002,0.5531713900134952,0.37543859649122807,2.0,0.6385964912280702,0.5789473684210527,0.42105263157894735,0.08906882591093117,0.42105263157894735,0.42105263157894735,38,38,XGBoost,6,0.4979536765813506
0.5894736842105263,0.5370559296288739,0.5983960786138646,0.5233407465550323,0.5618854829381145,0.4280701754385965,2.0,0.5894736842105263,0.47368421052631576,0.5263157894736842,0.11740890688259109,0.40816326530612246,0.45977011494252873,38,49,CORAL,7,0.8991401166972754
0.6210526315789474,0.5399970653811604,0.6230270838195326,0.5364483420115099,0.5440138808559861,0.3929824561403509,2.0,0.6210526315789474,0.5789473684210527,0.42105263157894735,0.10121457489878542,0.3902439024390244,0.4050632911392405,38,41,LightGBM,8,0.9290153306319746
